$m_1$,$m_3$,$\alpha_{12}$,$\alpha_{23}$,co1$_{theo}$,co1$_{approx}$,co1$_{saa}$,$err1$,co2$_{theo}$,co2$_{approx}$,co2$_{saa}$,$err2$
1.0,5.5,0.8388888888888889,0.95,3.162277662221167e-08,3.1622776621958326e-08,3.162277660168379e-08,6.491484542667832e-10,4.500336508091121e-09,4.6558897328191916e-09,1.0892545975466221e-08,1.4203847769789202
1.0,10.0,0.8388888888888889,0.95,3.1622776614811486e-08,3.1622776614730184e-08,3.162277660168379e-08,4.1513412850526596e-10,2.6685586337088984e-09,2.7628663442557427e-09,6.915238191383294e-09,1.591375772685251
5.5,1.0,0.8388888888888889,0.95,3.162277654982769e-08,3.162277655055173e-08,3.162277660168379e-08,1.6398340202819596e-09,2.019033581067069e-08,2.0095097865370943e-08,1.089256884902837e-08,0.46050581074181074
5.5,5.5,0.8388888888888889,0.95,3.1622776604563856e-08,3.1622776603937674e-08,3.162277660168379e-08,9.107562747926679e-11,1.413484205109217e-08,1.4518914064995255e-08,2.0918639456512167e-08,0.47993443300597943
5.5,10.0,0.8388888888888889,0.95,3.162277660722553e-08,3.1622776606935985e-08,3.162277660168379e-08,1.752451910223665e-10,1.021995759469033e-08,1.0538443595611839e-08,1.91554256766059e-08,0.8743155731446377
10.0,1.0,0.8388888888888889,0.95,3.16227765548048e-08,3.162277655804588e-08,3.162277660168379e-08,1.4824438980691624e-09,1.876587517613576e-08,1.82632210981332e-08,6.915267234422693e-09,0.631497749531196
10.0,5.5,0.8388888888888889,0.95,3.1622776598005816e-08,3.162277659743939e-08,3.162277660168379e-08,1.1630780947577264e-10,1.7645874621862557e-08,1.8005003668899727e-08,1.9155465901632957e-08,0.08554924661541428
10.0,10.0,0.8388888888888889,0.95,3.162277660326782e-08,3.1622776602923484e-08,3.162277660168379e-08,5.009145909536156e-11,1.4134854949371094e-08,1.4518903270158066e-08,2.0918595546137738e-08,0.4799299760107177
1.0,1.0,0.861111111111111,0.75,3.1622776632496084e-08,3.162277663368888e-08,3.162277660168379e-08,9.743702422854244e-10,-1.2342708307436779e-08,-1.219798678994296e-08,-1.5582995144570938e-08,0.2625264047746967
1.0,5.5,0.861111111111111,0.75,3.162277658772353e-08,3.1622776585781926e-08,3.162277660168379e-08,4.4146221584565227e-10,-1.4291876604488562e-08,-1.4672324387098808e-08,-8.114227524836714e-09,0.4322489796554549
1.0,10.0,0.861111111111111,0.75,3.1622776592251544e-08,3.162277659005508e-08,3.162277660168379e-08,2.982738676724779e-10,-1.1666002098408227e-08,-1.2227231771689274e-08,-5.151409928264613e-09,0.5584254241675904
5.5,1.0,0.861111111111111,0.75,3.162277662278627e-08,3.162277662293933e-08,3.162277660168379e-08,6.673188813810708e-10,-4.144649456422922e-09,-4.053095640780561e-09,-8.114222379975071e-09,0.9577584221026321
5.5,5.5,0.861111111111111,0.75,3.162277660728607e-08,3.1622776607502875e-08,3.162277660168379e-08,1.7715951963083298e-10,-1.2342701553479944e-08,-1.2197991074230458e-08,-1.558300515253444e-08,0.2625279064728673
5.5,10.0,0.861111111111111,0.75,3.1622776602248584e-08,3.1622776602314587e-08,3.162277660168379e-08,1.7860300880920953e-11,-1.4694704620395406e-08,-1.4655092622334354e-08,-1.4269566322861812e-08,0.028931394574854285
10.0,1.0,0.861111111111111,0.75,3.1622776614988026e-08,3.162277661504398e-08,3.162277660168379e-08,4.2071681964999473e-10,-2.471660421453932e-09,-2.4143004284864227e-09,-5.151403395724344e-09,1.0841873547880323
10.0,5.5,0.861111111111111,0.75,3.1622776608121044e-08,3.1622776608256185e-08,3.162277660168379e-08,2.03563777955302e-10,-9.182144422258738e-09,-9.023834712560756e-09,-1.4269557275196888e-08,0.5540549809481962
10.0,10.0,0.861111111111111,0.75,3.162277660476504e-08,3.1622776604884286e-08,3.162277660168379e-08,9.743761024753702e-11,-1.2342694791382329e-08,-1.2197995340866555e-08,-1.5583015045730405e-08,0.2625293997069804
1.0,1.0,0.861111111111111,0.7722222222222223,3.162277664012571e-08,3.162277664100348e-08,3.162277660168379e-08,1.2156400991992006e-09,-1.1322486031235455e-08,-1.1209828719237404e-08,-1.3519075607678353e-08,0.1940024099286274
1.0,5.5,0.861111111111111,0.7722222222222223,3.162277659927829e-08,3.162277659785153e-08,3.162277660168379e-08,7.606861373340657e-11,-1.1931003997303041e-08,-1.2275430825634263e-08,-7.03952463220997e-09,0.4099805319148977
1.0,10.0,0.861111111111111,0.7722222222222223,3.162277660086372e-08,3.162277659953018e-08,3.162277660168379e-08,2.5933000352270562e-11,-9.30303656515569e-09,-9.74817461831869e-09,-4.469123461575274e-09,0.5196059447606308
5.5,1.0,0.861111111111111,0.7722222222222223,3.1622776623133895e-08,3.1622776623269527e-08,3.162277660168379e-08,6.783118317920982e-10,-3.913702235398875e-09,-3.82886503619354e-09,-7.039518708353969e-09,0.7986853074008884
5.5,5.5,0.861111111111111,0.7722222222222223,3.162277660867322e-08,3.1622776608832776e-08,3.162277660168379e-08,2.210252254918933e-10,-1.1322477109579685e-08,-1.1209834729267296e-08,-1.3519087094777489e-08,0.1940043652938193
5.5,10.0,0.861111111111111,0.7722222222222223,3.162277660414955e-08,3.162277660416839e-08,3.162277660168379e-08,7.797415332744733e-11,-1.3161744785183377e-08,-1.3159373727508954e-08,-1.2379611509867948e-08,0.05942474102642557
10.0,1.0,0.861111111111111,0.7722222222222223,3.1622776615097015e-08,3.162277661514758e-08,3.162277660168379e-08,4.241633644866711e-10,-2.3414865616439387e-09,-2.2876941917096697e-09,-4.469115939929485e-09,0.9086660641741009
10.0,5.5,0.861111111111111,0.7722222222222223,3.162277660861859e-08,3.162277660872989e-08,3.162277660168379e-08,2.1929755857124292e-10,-8.552152975730589e-09,-8.414284306263843e-09,-1.2379601092277482e-08,0.44754205489640747
10.0,10.0,0.861111111111111,0.7722222222222223,3.162277660552797e-08,3.1622776605615785e-08,3.162277660168379e-08,1.2156363338135326e-10,-1.1322468186388995e-08,-1.120984072879692e-08,-1.3519098482303518e-08,0.19400631202966362
1.0,1.0,0.861111111111111,0.7944444444444444,3.162277664943406e-08,3.162277665001338e-08,3.162277660168379e-08,1.5099959538959106e-09,-9.936968639660514e-09,-9.857404045200565e-09,-1.1203551210510918e-08,0.1274616653005433
1.0,5.5,0.861111111111111,0.7944444444444444,3.162277660954847e-08,3.162277660875753e-08,3.162277660168379e-08,2.4870305223440573e-10,-9.345430258487893e-09,-9.608436736037615e-09,-5.833808713597597e-09,0.3757581457205677
1.0,10.0,0.861111111111111,0.7944444444444444,3.162277660752037e-08,3.162277660691758e-08,3.162277660168379e-08,1.8456885861633151e-10,-6.948757724289982e-09,-7.249309852340609e-09,-3.703662032626005e-09,0.4670037178473593
5.5,1.0,0.861111111111111,0.7944444444444444,3.162277662360767e-08,3.162277662371763e-08,3.162277660168379e-08,6.932939433556606e-10,-3.575081622358498e-09,-3.5017468648877134e-09,-5.833801854144281e-09,0.6317954302524971
5.5,5.5,0.861111111111111,0.7944444444444444,3.1622776610365635e-08,3.162277661047097e-08,3.162277660168379e-08,2.7454397730050813e-10,-9.936956856386475e-09,-9.857412501339795e-09,-1.1203564475435883e-08,0.12746433715623517
5.5,10.0,0.861111111111111,0.7944444444444444,3.1622776606279865e-08,3.162277660627739e-08,3.162277660168379e-08,1.4534060752853114e-10,-1.1197334212656854e-08,-1.1217786904126284e-08,-1.0259259454779344e-08,0.08377661504621
10.0,1.0,0.861111111111111,0.7944444444444444,3.162277661524749e-08,3.162277661528958e-08,3.162277660168379e-08,4.2892177268585393e-10,-2.148837854917495e-09,-2.1016916821834847e-09,-3.703653323032628e-09,0.7235610935264496
10.0,5.5,0.861111111111111,0.7944444444444444,3.162277660926114e-08,3.162277660934369e-08,3.162277660168379e-08,2.396166877288389e-10,-7.662524462937846e-09,-7.551493115007724e-09,-1.0259247391864231e-08,0.33888608662670283
10.0,10.0,0.861111111111111,0.7944444444444444,3.1622776606458874e-08,3.162277660651678e-08,3.162277660168379e-08,1.5100135339544522e-10,-9.936945078632015e-09,-9.8574209544396e-09,-1.1203577657833896e-08,0.12746700008693762
1.0,1.0,0.861111111111111,0.8166666666666667,3.16227766601061e-08,3.162277666046068e-08,3.162277660168379e-08,1.8474756804150363e-09,-8.06060405900028e-09,-8.008184804606771e-09,-8.587790163680076e-09,0.06540280366347388
1.0,5.5,0.861111111111111,0.8166666666666667,3.1622776617635097e-08,3.162277661741683e-08,3.162277660168379e-08,5.044245419443246e-10,-6.637131597171016e-09,-6.780973540223615e-09,-4.471756749988027e-09,0.32625160665880865
1.0,10.0,0.861111111111111,0.8166666666666667,3.1622776612072386e-08,3.162277661195298e-08,3.162277660168379e-08,3.285161998175708e-10,-4.708944186971582e-09,-4.8580570906505814e-09,-2.838949071411112e-09,0.3971155828803955
5.5,1.0,0.861111111111111,0.8166666666666667,3.1622776624240564e-08,3.162277662431523e-08,3.162277660168379e-08,7.133077592630419e-10,-3.0649598440196807e-09,-3.0106775949581256e-09,-4.471748755240546e-09,0.45899097633066155
5.5,5.5,0.861111111111111,0.8166666666666667,3.1622776612306015e-08,3.1622776612370476e-08,3.162277660168379e-08,3.3590419407870125e-10,-8.06058857500524e-09,-8.008196643859526e-09,-8.587805587482798e-09,0.06540676373340581
5.5,10.0,0.861111111111111,0.8166666666666667,3.1622776608468896e-08,3.1622776608476685e-08,3.162277660168379e-08,2.1456384328390222e-10,-8.729675480014127e-09,-8.745363310896394e-09,-7.863977556786665e-09,0.09916725142983908
10.0,1.0,0.861111111111111,0.8166666666666667,3.162277661545228e-08,3.162277661548208e-08,3.162277660168379e-08,4.3539780322978537e-10,-1.8546774474051895e-09,-1.8193978666258455e-09,-2.838938920311014e-09,0.5306914548849819
10.0,5.5,0.861111111111111,0.8166666666666667,3.162277661005659e-08,3.162277661010839e-08,3.162277660168379e-08,2.647710242336202e-10,-6.391864516719279e-09,-6.313712388274396e-09,-7.86396349736389e-09,0.23030822646412843
10.0,10.0,0.861111111111111,0.8166666666666667,3.162277660752607e-08,3.1622776607561486e-08,3.162277660168379e-08,1.8474903318256038e-10,-8.060573102259794e-09,-8.008208486471838e-09,-8.587820948014294e-09,0.06541071448216068
1.0,1.0,0.861111111111111,0.8388888888888889,3.1622776670895244e-08,3.162277667114458e-08,3.162277660168379e-08,2.1886582974574263e-09,-5.5526801400962144e-09,-5.50868865882745e-09,-5.609750252026297e-09,0.010277939749847347
1.0,5.5,0.861111111111111,0.8388888888888889,3.162277662295899e-08,3.162277662308183e-08,3.162277660168379e-08,6.727808283596707e-10,-3.950372532139358e-09,-3.95790545447466e-09,-2.921062794378722e-09,0.26056016980332847
1.0,10.0,0.861111111111111,0.8388888888888889,3.162277661469408e-08,3.162277661479068e-08,3.162277660168379e-08,4.1142140242794766e-10,-2.684631461785627e-09,-2.699123054342991e-09,-1.85447482916329e-09,0.309225547133451
5.5,1.0,0.861111111111111,0.8388888888888889,3.162277662503092e-08,3.162277662506363e-08,3.162277660168379e-08,7.383009640182751e-10,-2.2726257143853224e-09,-2.24928490118584e-09,-2.9210534058921773e-09,0.2853209340202486
5.5,5.5,0.861111111111111,0.8388888888888889,3.162277661426769e-08,3.1622776614312974e-08,3.162277660168379e-08,3.979378159061326e-10,-5.552660103918785e-09,-5.5087049256441004e-09,-5.609768328073984e-09,0.010284840614482236
5.5,10.0,0.861111111111111,0.8388888888888889,3.1622776610398616e-08,3.162277661043559e-08,3.162277660168379e-08,2.7558693901702653e-10,-5.732661334942776e-09,-5.702687270505102e-09,-5.136953171511468e-09,0.1039147663930953
10.0,1.0,0.861111111111111,0.8388888888888889,3.16227766157154e-08,3.162277661572938e-08,3.162277660168379e-08,4.437184781412143e-10,-1.3883828701504003e-09,-1.3740582447001731e-09,-1.8544629084035006e-09,0.3356999342714527
10.0,5.5,0.861111111111111,0.8388888888888889,3.162277661094809e-08,3.162277661097339e-08,3.162277660168379e-08,2.929627984006129e-10,-4.565270484217511e-09,-4.522361284047263e-09,-5.136936661084596e-09,0.12522065863203052
10.0,10.0,0.861111111111111,0.8388888888888889,3.162277660860496e-08,3.1622776608629886e-08,3.162277660168379e-08,2.1886647888900607e-10,-5.55264008018138e-09,-5.5087211988595e-09,-5.609786362772794e-09,0.010291731818776009
1.0,1.0,0.861111111111111,0.861111111111111,3.162277667896506e-08,3.162277667916928e-08,3.162277660168379e-08,2.4438482607440962e-09,-2.3014103842435497e-09,-2.2292092994612996e-09,-2.189015158037981e-09,0.048837541959085254
1.0,5.5,0.861111111111111,0.861111111111111,3.162277662550067e-08,3.162277662567613e-08,3.162277660168379e-08,7.531558442953215e-10,-1.4514185356259957e-09,-1.3347783961711862e-09,-1.1398533427268194e-09,0.21466254236914403
1.0,10.0,0.861111111111111,0.861111111111111,3.162277661581262e-08,3.162277661592578e-08,3.162277660168379e-08,4.467927459125138e-10,-9.556787092094178e-10,-8.711500319526546e-10,-7.236555027814709e-10,0.24278369308853534
5.5,1.0,0.861111111111111,0.861111111111111,3.162277662580913e-08,3.162277662581193e-08,3.162277660168379e-08,7.629101730363154e-10,-1.0011177875650218e-09,-1.026909510969921e-09,-1.1398422203595525e-09,0.13856954148416886
5.5,5.5,0.861111111111111,0.861111111111111,3.162277661573489e-08,3.1622776615772074e-08,3.162277660168379e-08,4.4433475467695044e-10,-2.301385323274e-09,-2.2292307287348503e-09,-2.189036535934861e-09,0.04881789511862767
5.5,10.0,0.861111111111111,0.861111111111111,3.162277661163084e-08,3.162277661167689e-08,3.162277660168379e-08,3.1455319409360953e-10,-2.28005599227115e-09,-2.159399505903439e-09,-2.0045483344456163e-09,0.1208337245924834
10.0,1.0,0.861111111111111,0.861111111111111,3.162277661598488e-08,3.162277661598688e-08,3.162277660168379e-08,4.5224004455481276e-10,-6.156949435352458e-10,-6.385558315414911e-10,-7.236413804773598e-10,0.17532454679958648
10.0,5.5,0.861111111111111,0.861111111111111,3.162277661170675e-08,3.162277661171779e-08,3.162277660168379e-08,3.16953847546845e-10,-1.95181305074375e-09,-1.935529111666659e-09,-2.0045287748484207e-09,0.02700859290011556
10.0,10.0,0.861111111111111,0.861111111111111,3.162277660941197e-08,3.1622776609432284e-08,3.162277660168379e-08,2.4438639607678757e-10,-2.3013602699519497e-09,-2.2292521618082e-09,-2.1890578976621994e-09,0.04879825803723247
1.0,1.0,0.861111111111111,0.8833333333333333,3.162277667975177e-08,3.162277667968548e-08,3.162277660168379e-08,2.4687261620614456e-09,1.6760197783945e-09,1.8267422469380009e-09,1.7805502626946498e-09,0.06236828804030112
1.0,5.5,0.861111111111111,0.8833333333333333,3.1622776625828784e-08,3.162277662585563e-08,3.162277660168379e-08,7.635316811211941e-10,7.048155731845713e-10,9.058960273631101e-10,9.271371264609611e-10,0.31543223750274607
1.0,10.0,0.861111111111111,0.8833333333333333,3.1622776615964595e-08,3.162277661600128e-08,3.162277660168379e-08,4.515986565812979e-10,4.3106478836035504e-10,5.701741642845821e-10,5.885947586124622e-10,0.3654438369956063
5.5,1.0,0.861111111111111,0.8833333333333333,3.1622776625770563e-08,3.162277662582163e-08,3.162277660168379e-08,7.61690594208477e-10,1.10107146890329e-09,1.0012660347914285e-09,9.271504390658787e-10,0.1579561679230898
5.5,5.5,0.861111111111111,0.8833333333333333,3.1622776615878006e-08,3.1622776615865876e-08,3.162277660168379e-08,4.4886046355243304e-10,1.6760491775841999e-09,1.8267161535791006e-09,1.7805247110269493e-09,0.062334408106889165
5.5,10.0,0.861111111111111,0.8833333333333333,3.1622776611776706e-08,3.1622776611765085e-08,3.162277660168379e-08,3.1916595595462347e-10,1.4003603074417595e-09,1.638372328392383e-09,1.6304258566868026e-09,0.16429025303161943
10.0,1.0,0.861111111111111,0.8833333333333333,3.162277661595822e-08,3.162277661598618e-08,3.162277660168379e-08,4.513971372930449e-10,7.311001276080363e-10,6.418064082898996e-10,5.886116619067351e-10,0.1948959661209269
10.0,5.5,0.861111111111111,0.8833333333333333,3.16227766117496e-08,3.162277661175459e-08,3.162277660168379e-08,3.1830881887788067e-10,1.6876318985610596e-09,1.7085711720864689e-09,1.6304492679950494e-09,0.03388335490385456
10.0,10.0,0.861111111111111,0.8833333333333333,3.162277660949057e-08,3.1622776609483986e-08,3.162277660168379e-08,2.4687200989491255e-10,1.6760785784743499e-09,1.8266900635054995e-09,1.7804991463105732e-09,0.06230052049902822
1.0,1.0,0.861111111111111,0.9055555555555554,3.162277666893592e-08,3.162277666797968e-08,3.162277660168379e-08,2.1266989638553735e-09,6.086629098772561e-09,6.35248524259109e-09,6.441974069033906e-09,0.05838124263773602
1.0,5.5,0.861111111111111,0.9055555555555554,3.16227766248665e-08,3.162277662470613e-08,3.162277660168379e-08,7.331016408271148e-10,2.4095086206262265e-09,2.640488544594664e-09,3.354384592998471e-09,0.3921446739321784
1.0,10.0,0.861111111111111,0.9055555555555554,3.1622776615646455e-08,3.162277661560298e-08,3.162277660168379e-08,4.415381775551863e-10,1.465691390629573e-09,1.6170264340613004e-09,2.1295577428698296e-09,0.4529373348881441
5.5,1.0,0.861111111111111,0.9055555555555554,3.1622776622007514e-08,3.162277662234773e-08,3.162277660168379e-08,6.426925128758434e-10,4.6213916914828765e-09,4.426454914147589e-09,3.35440072189301e-09,0.2741578845015243
5.5,5.5,0.861111111111111,0.9055555555555554,3.162277661391144e-08,3.1622776613737574e-08,3.162277660168379e-08,3.8667219712691847e-10,6.086660055876589e-09,6.35245739488677e-09,6.441943146952465e-09,0.05837077934603143
5.5,10.0,0.861111111111111,0.9055555555555554,3.1622776610788403e-08,3.1622776610651985e-08,3.162277660168379e-08,2.87913097521694e-10,4.92299214782896e-09,5.259598574994134e-09,5.898941430321902e-09,0.19824311174726036
10.0,1.0,0.861111111111111,0.9055555555555554,3.162277661427131e-08,3.162277661449838e-08,3.162277660168379e-08,3.980522822100642e-10,3.199654242314027e-09,2.9942979893143358e-09,2.1295782220651287e-09,0.33443489177599606
10.0,5.5,0.861111111111111,0.9055555555555554,3.1622776610039865e-08,3.162277660999819e-08,3.162277660168379e-08,2.6424221920599225e-10,6.421009373778732e-09,6.506585821371372e-09,5.898969794303412e-09,0.08130179370351891
10.0,10.0,0.861111111111111,0.9055555555555554,3.162277660840894e-08,3.1622776608313386e-08,3.162277660168379e-08,2.1266792972996602e-10,6.086691019487725e-09,6.3524295532473945e-09,6.441912177513945e-09,0.05836030724886652
1.0,1.0,0.861111111111111,0.9277777777777777,3.162277664721072e-08,3.162277664491108e-08,3.162277660168379e-08,1.439687904209568e-09,1.0287177196637625e-08,1.0644397156738085e-08,1.199273163138843e-08,0.16579421177932727
1.0,5.5,0.861111111111111,0.9277777777777777,3.162277662352668e-08,3.162277662326673e-08,3.162277660168379e-08,6.907327859644438e-10,3.621741288169524e-09,3.830876739508437e-09,6.244716213967792e-09,0.7242303403521002
1.0,10.0,0.861111111111111,0.9277777777777777,3.1622776615218234e-08,3.162277661513548e-08,3.162277660168379e-08,4.2799662546528546e-10,2.1714080120696374e-09,2.30276653211384e-09,3.964514240371979e-09,0.825780423732192
5.5,1.0,0.861111111111111,0.9277777777777777,3.162277660625489e-08,3.1622776607248626e-08,3.162277660168379e-08,1.445508528095976e-10,1.0279596834569639e-08,1.0019827382614555e-08,6.2447360406441415e-09,0.3925115798662953
5.5,5.5,0.861111111111111,0.9277777777777777,3.162277660996143e-08,3.162277660954337e-08,3.162277660168379e-08,2.617618369374949e-10,1.0287204826859129e-08,1.0644372900226294e-08,1.1992693653304866e-08,0.16578738881458174
5.5,10.0,0.861111111111111,0.9277777777777777,3.162277660913234e-08,3.162277660888199e-08,3.162277660168379e-08,2.35543821779778e-10,7.844339726077788e-09,8.208967022119654e-09,1.098182821381342e-08,0.3999684609917313
10.0,1.0,0.861111111111111,0.9277777777777777,3.1622776605376326e-08,3.162277660638818e-08,3.162277660168379e-08,1.1676818580848249e-10,7.835053239884807e-09,7.456281588045028e-09,3.964539414716749e-09,0.4939996840691491
10.0,5.5,0.861111111111111,0.9277777777777777,3.1622776605686784e-08,3.162277660547369e-08,3.162277660168379e-08,1.2658571168036687e-10,1.1787912992928463e-08,1.1994780436169667e-08,1.0981863080642552e-08,0.068379357123645
10.0,10.0,0.861111111111111,0.9277777777777777,3.162277660623645e-08,3.1622776606006585e-08,3.162277660168379e-08,1.4396763966660057e-10,1.028723245278837e-08,1.0644348636659225e-08,1.1992655587013747e-08,0.16578055779843098
1.0,1.0,0.861111111111111,0.95,3.162277662314436e-08,3.162277662016048e-08,3.162277660168379e-08,6.786426749848119e-10,1.3491893974378814e-08,1.3840942970537841e-08,1.8713377628344364e-08,0.38700894506591726
1.0,5.5,0.861111111111111,0.95,3.1622776622427556e-08,3.162277662218753e-08,3.162277660168379e-08,6.559754171508135e-10,4.37019779996335e-09,4.522237613562309e-09,9.744219235100463e-09,1.2296975288354641
1.0,10.0,0.861111111111111,0.95,3.1622776614877965e-08,3.162277661480028e-08,3.162277660168379e-08,4.1723637437227774e-10,2.5960662135064666e-09,2.688865796412658e-09,6.186209094101742e-09,1.38291653037082
5.5,1.0,0.861111111111111,0.95,3.1622776566121054e-08,3.1622776567211126e-08,3.162277660168379e-08,1.1245925155596841e-09,1.7901518138140564e-08,1.7738640802971063e-08,9.7442440396185e-09,0.4556749899966508
5.5,5.5,0.861111111111111,0.95,3.1622776605585696e-08,3.162277660504317e-08,3.162277660168379e-08,1.2338902564779918e-10,1.3491913411076976e-08,1.3840927398385696e-08,1.8713330145535635e-08,0.3870034275621597
5.5,10.0,0.861111111111111,0.95,3.16227766075601e-08,3.1622776607296087e-08,3.162277660168379e-08,1.8582526755435358e-10,9.846060634403501e-09,1.0147781370347157e-08,1.7135992317620927e-08,0.7403906957210271
10.0,1.0,0.861111111111111,0.95,3.162277657254137e-08,3.162277657515098e-08,3.162277660168379e-08,9.215642385588402e-10,1.58172812879453e-08,1.533615599435718e-08,6.186240588913592e-09,0.6088935591207914
10.0,5.5,0.861111111111111,0.95,3.1622776599633714e-08,3.162277659919429e-08,3.162277660168379e-08,6.482915269148976e-11,1.6578794882429875e-08,1.687597308209458e-08,1.713603593838417e-08,0.03361167442543467
10.0,10.0,0.861111111111111,0.95,3.162277660382979e-08,3.162277660353149e-08,3.162277660168379e-08,6.78624051082938e-11,1.34919328189725e-08,1.3840911793095037e-08,1.8713282525064098e-08,0.38699790283192637
1.0,1.0,0.8833333333333333,0.75,3.162277662235131e-08,3.162277662425918e-08,3.162277660168379e-08,6.535643006001315e-10,-1.3585083862997845e-08,-1.3364512968077741e-08,-1.8679132598165853e-08,0.3749736686604374
1.0,5.5,0.8833333333333333,0.75,3.162277656731086e-08,3.162277656588353e-08,3.162277660168379e-08,1.0869676296799779e-09,-1.7715330853774184e-08,-1.7937788198849514e-08,-9.72641711460034e-09,0.4509604593397609
1.0,10.0,0.8833333333333333,0.75,3.162277657431548e-08,3.162277657170858e-08,3.162277660168379e-08,8.654619381966371e-10,-1.547840645466259e-08,-1.5968400491495817e-08,-6.174926020978671e-09,0.6010619026535134
5.5,1.0,0.8833333333333333,0.75,3.162277662235517e-08,3.162277662252673e-08,3.162277660168379e-08,6.536863003353381e-10,-4.4189254685237536e-09,-4.316897387171366e-09,-9.72641230780123e-09,1.2010808684335124
5.5,5.5,0.8833333333333333,0.75,3.162277660544155e-08,3.1622776605788375e-08,3.162277660168379e-08,1.1883067190022379e-10,-1.3585078696772734e-08,-1.3364515876555576e-08,-1.8679141982228117e-08,0.3749748823071247
5.5,10.0,0.8833333333333333,0.75,3.1622776599556204e-08,3.162277659980669e-08,3.162277660168379e-08,6.728023828416923e-11,-1.6629588305602898e-08,-1.6463710502988547e-08,-1.7104737852771905e-08,0.028572538203421323
10.0,1.0,0.8833333333333333,0.75,3.162277661485541e-08,3.162277661491468e-08,3.162277660168379e-08,4.1652320953903407e-10,-2.6261816929194537e-09,-2.5636580658452063e-09,-6.174919917683693e-09,1.3512919667105001
10.0,5.5,0.8833333333333333,0.75,3.162277660748245e-08,3.162277660765869e-08,3.162277660168379e-08,1.8336957819930582e-10,-9.936512678650492e-09,-9.73852526533564e-09,-1.7104729399618193e-08,0.7214016579850265
10.0,10.0,0.8833333333333333,0.75,3.162277660375059e-08,3.162277660394129e-08,3.162277660168379e-08,6.535795771092296e-11,-1.3585073509297921e-08,-1.3364518756895315e-08,-1.8679151228724925e-08,0.3749760879792447
1.0,1.0,0.8833333333333333,0.7722222222222223,3.162277662821874e-08,3.162277662982428e-08,3.162277660168379e-08,8.391087383325369e-10,-1.2883765175379657e-08,-1.2689042887229073e-08,-1.674240748418705e-08,0.29949647919546846
1.0,5.5,0.8833333333333333,0.7722222222222223,3.162277658049801e-08,3.1622776579067926e-08,3.162277660168379e-08,6.699532813636001e-10,-1.559496103531545e-08,-1.5849515054168045e-08,-8.717945635183452e-09,0.4409767606702386
1.0,10.0,0.8833333333333333,0.7722222222222223,3.162277658640638e-08,3.162277658438748e-08,3.162277660168379e-08,4.831141392576499e-10,-1.3038677156859753e-08,-1.34941344636465e-08,-5.534687294278436e-09,0.5755177287009832
5.5,1.0,0.8833333333333333,0.7722222222222223,3.1622776622592066e-08,3.162277662275413e-08,3.162277660168379e-08,6.611776700105166e-10,-4.2730078901747334e-09,-4.173596925713062e-09,-8.717940052120404e-09,1.0402349530330277
5.5,5.5,0.8833333333333333,0.7722222222222223,3.162277660650833e-08,3.1622776606800275e-08,3.162277660168379e-08,1.5256537744664515e-10,-1.2883758067094754e-08,-1.2689047065387255e-08,-1.6742418343181986e-08,0.2994980390032539
5.5,10.0,0.8833333333333333,0.7722222222222223,3.1622776601168194e-08,3.162277660134359e-08,3.162277660168379e-08,1.6304647309101448e-11,-1.5503112657901008e-08,-1.5380630645156592e-08,-1.5331256592233948e-08,0.011085262002496977
10.0,1.0,0.8833333333333333,0.7722222222222223,3.162277661492861e-08,3.162277661498518e-08,3.162277660168379e-08,4.188378563173486e-10,-2.544762631113145e-09,-2.4833436703559398e-09,-5.5346802053448575e-09,1.1749298491246098
10.0,5.5,0.8833333333333333,0.7722222222222223,3.1622776607841874e-08,3.162277660800049e-08,3.162277660168379e-08,1.947356427343063e-10,-9.521802245862196e-09,-9.336436971185238e-09,-1.5331246773956463e-08,0.6101202669503901
10.0,10.0,0.8833333333333333,0.7722222222222223,3.162277660433726e-08,3.162277660449779e-08,3.162277660168379e-08,8.391007870109245e-11,-1.288375094401433e-08,-1.2689051221757565e-08,-1.67424290788691e-08,0.2994995907342866
1.0,1.0,0.8833333333333333,0.7944444444444444,3.1622776635935965e-08,3.162277663718828e-08,3.162277660168379e-08,1.0831488054201284e-09,-1.1898600602560675e-08,-1.1735630615694804e-08,-1.4549346991604292e-08,0.22277799529409834
1.0,5.5,0.8833333333333333,0.7944444444444444,3.162277659389745e-08,3.162277659274033e-08,3.162277660168379e-08,2.462258090168104e-10,-1.3093374746801178e-08,-1.33431229455981e-08,-7.57599791401151e-09,0.4213869181539778
1.0,10.0,0.8833333333333333,0.7944444444444444,3.162277659708628e-08,3.162277659579498e-08,3.162277660168379e-08,1.4538601742083408e-10,-1.0419405137828446e-08,-1.0793654881573554e-08,-4.809709813752809e-09,0.5383892122314363
5.5,1.0,0.8833333333333333,0.7944444444444444,3.162277662292813e-08,3.162277662307443e-08,3.162277660168379e-08,6.718050397400355e-10,-4.057068867337499e-09,-3.962890370140486e-09,-7.57599138535486e-09,0.8673558751608516
5.5,5.5,0.8833333333333333,0.7944444444444444,3.1622776607911496e-08,3.1622776608139176e-08,3.162277660168379e-08,1.9693728804354163e-10,-1.189859078296245e-08,-1.1735636696727035e-08,-1.4549359648624522e-08,0.22278006816216414
