m2,dist1,psi_theo,psi_approx,S2psi
1e-20,9.088661228411486e-05,-9.984184582818332e-11,-9.986082029661709e-11,0.48991866831418773
1e-20,8.873945763519073e-05,-9.985268891699624e-11,-9.987112055485943e-11,0.4759028432496701
1e-20,8.681459303117424e-05,-9.986298684515082e-11,-9.988088085877374e-11,0.46202144505579545
1e-20,8.358519702822008e-05,-9.987275513689678e-11,-9.989011779059136e-11,0.4483017907005248
1e-20,8.222956818911037e-05,-9.988201142440878e-11,-9.989884774787828e-11,0.4347120027247679
1e-20,7.886507822658837e-05,-9.989077221672513e-11,-9.99070869456549e-11,0.4212444896193797
1e-20,7.745509020295e-05,-9.989905245177601e-11,-9.991485141851273e-11,0.40792756705726885
1e-20,7.411514774790445e-05,-9.99068682157934e-11,-9.992215702273034e-11,0.3947552976677
1e-20,7.123898969889385e-05,-9.991423579382064e-11,-9.992901943838385e-11,0.38171206126372087
1e-20,7.004223578107315e-05,-9.992117103776213e-11,-9.993545417145075e-11,0.3687889260513506
1e-20,6.781640070418408e-05,-9.992768939415698e-11,-9.994147655591497e-11,0.35598298586775295
1e-20,6.38139023517963e-05,-9.993380536803118e-11,-9.994710175585976e-11,0.34331125749866104
1e-20,6.238938015838032e-05,-9.993953526508285e-11,-9.995234476755947e-11,0.3307399317677392
1e-20,6.0832717872554e-05,-9.994489308813808e-11,-9.995722042156437e-11,0.31829038042125174
1e-20,5.7217806501973486e-05,-9.994989577858542e-11,-9.996174338477662e-11,0.30590387647302997
1e-20,5.668331758761807e-05,-9.995455456989923e-11,-9.996592816252332e-11,0.2936648987974477
1e-20,5.337746498646315e-05,-9.995888673077081e-11,-9.996978910061701e-11,0.28149797899024825
1e-20,5.126075651529312e-05,-9.996290404029911e-11,-9.997334038741336e-11,0.2694653237914816
1e-20,4.8405573384732016e-05,-9.996662141730957e-11,-9.997659605585805e-11,0.2575440598846187
1e-20,4.7594329052544556e-05,-9.997005610742629e-11,-9.997956998552563e-11,0.24564727624383187
1e-20,4.336570838262947e-05,-9.997321889438872e-11,-9.998227590465027e-11,0.23385099939610018
1e-20,4.164174264766393e-05,-9.997612540483585e-11,-9.99847273921475e-11,0.22210235734896286
1e-20,4.167087641816429e-05,-9.99787860465638e-11,-9.998693787962627e-11,0.21047942461335428
1e-20,3.759808148789651e-05,-9.998121736413002e-11,-9.9988920653392e-11,0.1988980734844012
1e-20,3.652203886106694e-05,-9.998342761598687e-11,-9.999068885643965e-11,0.18748442230951645
1e-20,3.415716179163646e-05,-9.998543420057023e-11,-9.999225549043724e-11,0.17612494703073517
1e-20,3.092815306134712e-05,-9.99872533236353e-11,-9.999363341769844e-11,0.1647333203585212
1e-20,2.843697192998712e-05,-9.99888938792337e-11,-9.99948353631458e-11,0.15340845495534777
1e-20,2.6715062866943145e-05,-9.999036578064096e-11,-9.999587391626311e-11,0.1422194502217259
1e-20,2.5400998394361966e-05,-9.999168558464047e-11,-9.999676153303679e-11,0.13106042403439275
1e-20,2.217030544620283e-05,-9.999285405704693e-11,-9.999751053788703e-11,0.12022981830433709
1e-20,2.176396960891216e-05,-9.999391076083944e-11,-9.999813312558739e-11,0.10902098900277356
1e-20,1.910909678884855e-05,-9.999484623698575e-11,-9.999864136317399e-11,0.09798973682533595
1e-20,1.6590785358121084e-05,-9.999567999465347e-11,-9.99990471918429e-11,0.08694065758696289
1e-20,1.4238565841533076e-05,-9.999641381217187e-11,-9.99993624288368e-11,0.07613295491772033
1e-20,1.1296600072873795e-05,-9.999707594428614e-11,-9.999959876931963e-11,0.06513906226741402
1e-20,1.0541544581621034e-05,-9.999765685756819e-11,-9.999976778824055e-11,0.05450399559369866
1e-20,8.861772005689648e-06,-9.999817750402128e-11,-9.999988094218564e-11,0.04398258427915213
1e-20,5.10805647167792e-06,-9.9998705982846e-11,-9.999994957121854e-11,0.032109313709126217
0.1,6.1699752816777464e-06,0.30628043235252067,0.2846048460068625,186.5537443022557
0.1,8.246389312413267e-06,0.30628133032776694,0.2846046507741504,186.56315313829242
0.1,1.0436022057765988e-05,0.30628217218848514,0.2846043288471551,186.57316942814361
0.1,1.2611430613079838e-05,0.30628286258427,0.2846038479517699,186.58325029746624
0.1,1.481832017849445e-05,0.30628339535808136,0.28460317548226405,186.59362338034546
0.1,1.700342900179557e-05,0.30628371267240934,0.2846022784960441,186.60407441545544
0.1,1.9306407283365014e-05,0.3062838561332095,0.2846011237083833,186.6152479591633
0.1,2.1620199486804977e-05,0.3062837390883783,0.2845996774871181,186.62668768848096
0.1,2.398173274015036e-05,0.30628334894625686,0.2845979058473112,186.6385777274335
0.1,2.6433630638901125e-05,0.3062826755917483,0.28459577444588335,186.65112659729235
0.1,2.897776859254726e-05,0.3062816872647119,0.2845932485762121,186.66435965733402
0.1,3.156257201805065e-05,0.306280323814259,0.2845902931626996,186.6780610938176
0.1,3.425163558371584e-05,0.3062785844274337,0.28458687275530803,186.69252901527963
0.1,3.705263279313014e-05,0.30627643868939614,0.28458295152406465,186.7078100277626
0.1,3.996309776110762e-05,0.3062738503099232,0.28457849325353524,186.7239034875871
0.1,4.3015352396564275e-05,0.30627080067049406,0.2845734613372686,186.74096421020764
0.1,4.619955886722107e-05,0.3062672484987631,0.28456781877220927,186.75895545142458
0.1,4.9519448594660934e-05,0.3062631590218065,0.28456152815308333,186.77789986690146
0.1,5.3007977702834006e-05,0.30625851239874613,0.28455455166675164,186.79795213723196
0.1,5.6666186756065164e-05,0.3062532713980401,0.28454685108654,186.81912082715183
0.1,6.050728141331261e-05,0.3062474046969819,0.28453838776653717,186.8414689647719
0.1,6.454695932151336e-05,0.306240881816433,0.2845291226358673,186.86507049599297
0.1,6.880243477160303e-05,0.30623367263839774,0.28451901619293823,186.89000618195598
0.1,7.328102598162192e-05,0.30622574121422397,0.2845080284996618,186.91631035825873
0.1,7.799144777033732e-05,0.3062170518123406,0.2844961191756487,186.94402303555745
0.1,8.295857153644629e-05,0.30620757709973784,0.28448324739238384,186.97326036466904
0.1,8.819177613410502e-05,0.3061972808246805,0.2844693718673737,187.00406564346716
0.1,9.370241073551532e-05,0.3061861273243526,0.28445445085827714,187.0364911961729
0.1,9.95069813530595e-05,0.30617408336030116,0.2844384421570067,187.07061422110934
0.1,0.00010561800409340082,0.30616111301990884,0.284421303083822,187.10649296039728
0.1,0.00011204967939710772,0.30614718088626125,0.28440299048139517,187.14419403290987
0.1,0.00011881923741122341,0.3061322528505321,0.284383460708859,187.18379947739237
0.1,0.00012594013754396372,0.30611629221574854,0.28436266963584594,187.22537327032086
0.1,0.00013342034857346396,0.30609925859546283,0.28434057263650453,187.26895189867258
0.1,0.0001412826274339102,0.3060811197878222,0.2843171245835047,187.31464660724382
0.1,0.0001495368059606794,0.3060618355731534,0.28429227984203254,187.36250400214533
0.1,0.0001581982211787099,0.30604136849149505,0.284265992263773,187.41259886081838
0.1,0.0001672830547285083,0.3060196811385556,0.28423821518088077,187.46501091124088
0.1,0.00017680372291919674,0.30599673335624283,0.2842089013999514,187.5198007037387
0.1,0.00018677329567433674,0.305972484855863,0.2841780031959731,187.5770322399479
0.1,0.00019721238232577366,0.30594689950765974,0.28414547230629134,187.63680994322934
0.1,0.0002081296624423936,0.30591993330880707,0.2841112599245571,187.6991751557268
0.1,0.00021954257247993028,0.30589154715057326,0.28407531669468333,187.76421607263273
0.1,0.00023146608516496256,0.30586169987672107,0.2840375927047977,187.83200805045547
0.1,0.00024391318547275842,0.30583034851591645,0.28399803748120084,187.9026156592755
0.1,0.0002569003725099147,0.30579745178032885,0.28395659998233297,187.97612284582752
0.1,0.00027044266975017884,0.3057629668877188,0.28391322859275053,188.05260563422797
0.1,0.0002845545033687355,0.3057268500897974,0.2838678711171009,188.13213672522596
0.1,0.00029925222986932053,0.30568905831758936,0.28382047477412625,188.21479970884042
0.1,0.0003145508003011622,0.30564954699351726,0.28377098619067864,188.30067028528967
0.1,0.0003304655956021779,0.3056082712169819,0.28371935139573723,188.38982652033357
0.1,0.00034701180607431243,0.3055651853435323,0.28366551581447425,188.48234527441727
0.1,0.00036420497746866447,0.3055202433399133,0.28360942426232405,188.57830530948195
0.1,0.00038206286334476505,0.30547340004715146,0.283551020939081,188.67779821067154
0.1,0.0004005975182748483,0.3054246057750425,0.28349024942303536,188.7808819135611
0.1,0.00041982858601830535,0.3053738153697218,0.2834270526651416,188.88765879556686
0.1,0.00043977027011931854,0.30532097928669993,0.2833613729832123,188.99819889484235
0.1,0.0004604395173233435,0.3052660491996095,0.2832931520561529,189.11258823230182
0.1,0.0004818529244895476,0.30520897586575874,0.28322233091826,189.23091049030685
0.1,0.0005040253765311574,0.30514970814286474,0.28314884995353357,189.35323859900154
0.1,0.0005269748751797667,0.30508819638453377,0.283072648890066,189.47966400824907
0.1,0.0005507181035605994,0.305024389313244,0.2829936667944772,189.6102698224457
0.1,0.0005752711838962452,0.3049582345299298,0.2829118420663933,189.7451352338436
0.1,0.0006006523463477516,0.30488968042325565,0.2828271124330056,189.88435200179376
0.1,0.0006268773117344479,0.30481867284188235,0.2827394149437069,190.0279958583379
0.1,0.0006539637169932797,0.30474515827095205,0.28264868596474146,190.17615389308224
0.1,0.0006819295382356824,0.3046690826984719,0.2825548611740112,190.32891484128456
0.1,0.0007107911718874691,0.3045903901977847,0.28245787555588875,190.48635692834424
0.1,0.0007405669249611332,0.30450902547325126,0.2823576633961697,190.64856982299435
0.1,0.0007712740658070486,0.30442493169108537,0.2822541582770697,190.81563601115758
0.1,0.0008029298307099985,0.30433805120435103,0.28214729307233904,190.9876370777761
0.1,0.0008355536060885774,0.3042483271758522,0.28203699994248865,191.16466771551177
0.1,0.0008691628445800916,0.3041557005331781,0.28192321033008966,191.3468095584023
0.1,0.0009037745595147293,0.3040601110586063,0.2818058549552042,191.53414060158013
0.1,0.0009394084842836512,0.303961499763791,0.2816848638109165,191.7267556777962
0.1,0.0009760819627546445,0.3038598050404473,0.2815601661590176,191.92473336492597
0.1,0.0010138134172578655,0.3037549652607585,0.2814316905257584,192.12815840326277
0.1,0.0010526225703997034,0.30364691895213863,0.2812993646978296,192.33712323423444
0.1,0.0010925268177297567,0.30353560202628976,0.281163115718345,192.5517041864966
0.1,0.0011335454008503368,0.30342095095004956,0.2810228698831323,192.77198879816493
0.1,0.0011756967694540482,0.3033029007261296,0.28087855273702256,192.998058469714
0.1,0.001219000176121698,0.3031813861093174,0.2807300890704139,193.22999896095342
0.1,0.001263474198117199,0.30305634046265506,0.280577402915953,193.46789057514144
0.1,0.001309138541599225,0.3029276971438701,0.2804204175453799,193.7118201186366
0.1,0.0013560115067940675,0.30279538753791463,0.2802590554665671,193.96186399317574
0.1,0.0014041128933930177,0.30265934330215677,0.28009323842075895,194.21810754316365
0.1,0.0014534611302080807,0.30251949413035434,0.27992288737999255,194.4806258332207
0.1,0.0015040765874462102,0.30237577032949164,0.27974792254473346,194.74950584641073
0.1,0.0015559778722616408,0.3022280999218069,0.27956826334167384,195.0248215614153
0.1,0.0016091844497275825,0.30207641068691277,0.2793838284218383,195.30665154461164
0.1,0.0016637155315039791,0.30192062928611324,0.27919453565882685,195.59507142851268
0.1,0.0017195908556661469,0.30176068187265553,0.27900030214737187,195.89015917640126
0.1,0.0017768298957391573,0.3015964934639392,0.27880104420208957,196.1919896899105
0.1,0.0018354519931127998,0.30142798804031734,0.27859667735647736,196.50063566799935
0.1,0.0018954763404868166,0.3012550885267423,0.2783871163622263,196.81616745490075
0.1,0.0019569228266397096,0.30107771745920336,0.2781722751887687,197.13865877979754
0.1,0.0020198103719513577,0.3008957956606566,0.2779520670230834,197.4681753627183
0.1,0.00208415891019932,0.3007092438108621,0.2777264042698659,197.8047884240793
0.1,0.0021499875975505974,0.3005179810207455,0.27749519855193816,198.14856241121538
0.1,0.0022173155826503135,0.30032192543978914,0.2772583607109773,198.49956021969993
0.1,0.002286162473192485,0.30012099462730557,0.27701580080856747,198.8578463797049
0.1,0.002356547424747785,0.29991510482310807,0.2767674281276223,199.22348076668885
0.1,0.002428489314911019,0.2997041710828135,0.27651315117408687,199.59651975125084
0.1,0.0025020076704935067,0.29948810802015635,0.2762528776790287,199.97702256995726
0.1,0.002577120872508002,0.29926682836607527,0.27598651460110396,200.36503890270478
0.1,0.002653848285408004,0.29904024467599866,0.27571396812935595,200.76062354261305
0.1,0.002732208243501261,0.2988082677138656,0.27543514368643984,201.16382246013413
0.1,0.0028122198459038044,0.29857080789325197,0.27514994593222347,201.57468517530253
0.1,0.0028939008845501393,0.2983277736107074,0.2748582787677858,201.99325037896935
0.1,0.002977270192944607,0.29807907313836307,0.2745600453398817,202.41956218335022
0.1,0.0030623455289270295,0.2978246129196363,0.2742551480458093,202.85365541189478
0.1,0.0031491450261996084,0.2975642987398377,0.27394348853867456,203.29556562895795
0.1,0.0032376865564834973,0.297298035215558,0.2736249677332358,203.74532469484026
0.1,0.00332798703943232,0.29702572523831416,0.2732994858121003,204.20295592412484
0.1,0.003420064056172125,0.2967472712818879,0.2729669422324047,204.6684852799574
0.1,0.003513934618691772,0.29646257441258106,0.27262723573314196,205.1419327926247
0.1,0.003609615290420225,0.29617153439008675,0.2722802643427784,205.623313362154
0.1,0.0037071224443798066,0.2958740498807564,0.27192592538755056,206.11263852241797
0.1,0.003806472369904728,0.29557001855073894,0.27156411550026305,206.6099171670288
0.1,0.0039076804509596665,0.29525933640642416,0.2711947306295397,207.11514979315626
0.1,0.004010762479167217,0.2949418988648954,0.27081766604979923,207.62833762866217
0.1,0.004115733245530393,0.29461759962027506,0.2704328163716664,208.14947278555002
0.1,0.004222607278754191,0.294286331250167,0.27004007555299486,208.67854338452094
0.1,0.004331398698202499,0.2939479851060062,0.2696393369105992,209.21553251028075
0.1,0.004442121585404213,0.2936024516235994,0.2692304931324351,209.7604207794173
0.1,0.004554788863418819,0.29324961942527955,0.2688134362905313,210.31317850167687
0.1,0.004669413560101973,0.2928893763559197,0.26838805785452274,210.87377448007587
0.1,0.004786007681286375,0.29252160858016185,0.2679542487058718,211.44216811868813
0.1,0.004904582940899282,0.2921462011887808,0.26751189915262324,212.01831451440387
0.1,0.005025150566246892,0.2917630380539847,0.26706089894508955,212.602163076555
0.1,0.0051477208575066696,0.29137200148695663,0.2666011372920291,213.1936544402664
0.1,0.005272303961355874,0.29097297288277574,0.26613250287756224,213.79272587145942
0.1,0.005398908885763579,0.29056583193469354,0.26565488387893704,214.39930435151766
0.1,0.005527544296057076,0.2901504573010013,0.26516816798490184,215.0133121586416
0.1,0.005658217869648498,0.28972672609831956,0.26467224241489934,215.6346623415822
0.1,0.005790936686126176,0.28929451423898295,0.2641669939390016,216.26326145181443
0.1,0.005925707001156157,0.2888536962681501,0.263652308898623,216.89900796333418
0.1,0.0060625343067871405,0.28840414543397347,0.2631280732281126,217.54179269074513
0.1,0.0062014229869121265,0.2879457334338519,0.2625941724769679,218.19149641416382
0.1,0.006342376798519692,0.28747833082745977,0.2620504918331264,218.84799323354824
0.1,0.006485398530507223,0.28700180678502035,0.2614969161468097,219.5111481969585
0.1,0.006630489825620522,0.28651602897098544,0.260933329955448,220.1808160849187
0.1,0.006777651595856975,0.2860208639092435,0.260359617509357,220.85684433263418
0.1,0.006926883440195708,0.2855161765405173,0.25977566279831055,221.53906899197764
0.1,0.007078184165976455,0.2850018306755299,0.25918134957899086,222.2273183954649
0.1,0.0072315509265350394,0.28447768832884407,0.25857656140330826,222.92140717912156
0.1,0.007386980452085087,0.28394361074825825,0.2579611816477136,223.621144889832
0.1,0.0075444675684277155,0.2833994572548377,0.2573350935433828,224.32632574212815
0.1,0.0077040062359962315,0.2828450861151749,0.25669818020722907,225.03673585850333
0.1,0.007865588987332531,0.28228035412829583,0.2560503246741504,225.75214943652284
0.1,0.008029207046713716,0.2817051167602063,0.2553914099297868,226.47232962488687
0.1,0.008194850284711105,0.2811192281495704,0.2547213189447485,227.19702827771295
0.1,0.008362506913419936,0.2805225409051935,0.2540399347093848,227.9259839123034
0.1,0.008532163906441632,0.27991490648854955,0.2533471402697656,228.6589246917381
0.1,0.008703806450825998,0.2792961748187862,0.25264281876460476,229.3955647075142
0.1,0.008877418553257207,0.27866619480685656,0.2519268534631362,230.13560825063198
0.1,0.009052981979269152,0.27802481355932895,0.2511991278040358,230.87874262409755
0.1,0.009230477288105554,0.27737187724954504,0.2504595254354116,231.62464529647494
0.1,0.009409883058295642,0.2767072305618218,0.24970793025563123,232.3729787669529
0.1,0.009591176222689218,0.27603071700581844,0.2489442264553746,233.12339290905243
0.1,0.00977433163205777,0.2753421786309574,0.24816829856057182,233.8755221432021
0.1,0.009959322342385514,0.2746414563117157,0.2473800314764122,234.62898751336851
0.1,0.010146119505355418,0.27392838972081196,0.24657931053244303,235.38339606813494
0.1,0.010334692108917886,0.2732028171873098,0.24576602152865,236.1383392428564
0.1,0.01052500707047363,0.2724645758362286,0.24494005078252334,236.89339365615368
0.1,0.010717029237514731,0.27171350165173513,0.2441012851772082,237.6481212393709
0.1,0.010910721262565749,0.2709494294508446,0.24324961221076166,238.4020685862896
0.1,0.011106043403050794,0.27017219279433247,0.24238492004640497,239.1547657538809
0.1,0.011302953690814242,0.2693816241948856,0.24150709756364008,239.9057276138422
0.1,0.011501407713747651,0.2685775550164271,0.24061603441062263,240.65445253536947
0.1,0.011701358654544634,0.2677598155876439,0.2397116210574716,241.40042290342944
0.1,0.011902757128672878,0.26692823514764996,0.23879374885056598,242.1431041837934
0.1,0.012105551286595363,0.2660826420113568,0.2378623100679018,242.88194586988084
0.1,0.012309686543989338,0.2652228634392355,0.23691719797536254,243.61637987755216
0.1,0.01251510568653626,0.26434872580802926,0.23595830688411426,244.3458215203882
0.1,0.012721748506057258,0.26346005440932485,0.23498553220884869,245.06966727479457
0.1,0.012929552420469106,0.2625566740302227,0.23399877052702858,245.7872992677095
0.1,0.013138451482646413,0.26163840826497087,0.2329979196392583,246.49807883250594
0.1,0.013348377251137378,0.26070508029348255,0.23198287863025327,247.20135268466214
0.1,0.013559257840657325,0.2597565122359132,0.23095354793101788,247.89644683170255
0.1,0.013771018704810184,0.25879252585920615,0.22990982938185733,248.58267211185682
0.1,0.013983581827486914,0.2578129420510384,0.2288516262961138,249.25931911794976
0.1,0.014196866218300986,0.2568175813093589,0.22777884352515113,249.9256618513794
0.1,0.014410787580682418,0.2558062635841293,0.22669138752364879,250.58095579807545
0.1,0.014625258432600171,0.25477880848130385,0.2255891664160904,251.22443911183822
0.1,0.014840187537694673,0.253735034933231,0.22447209006410077,251.85532919806053
0.1,0.015055480751469058,0.25267476196036476,0.22334007013413237,252.47282868694413
0.1,0.015271040304486208,0.2515978082304277,0.22219302016639528,253.07612104612497
0.1,0.015486764694948257,0.25050399209259094,0.22103085564392158,253.66437028043387
0.1,0.015702549154903236,0.24939313204818567,0.21985349406290322,254.2367243777665
0.1,0.015918285189960083,0.24826504652469084,0.2186608550033221,254.79231275599088
0.1,0.01613386058612529,0.24711955398614255,0.2174528602000018,255.3302466016849
0.1,0.016349159519967266,0.24595647315203895,0.21622943361478975,255.84962013292352
0.1,0.01656406249035601,0.24477562305879955,0.21499050150854102,256.34951050869984
0.1,0.0167784461805665,0.24357682308264195,0.21373599251430653,256.82897739591175
0.1,0.016992183307952994,0.24235989294927907,0.2124658377104221,257.28706242377245
0.1,0.01720514302280963,0.24112465316298537,0.2111799706941055,257.72279224320215
0.1,0.017417190544229494,0.23987092485603745,0.20987832765554018,258.1351765934069
0.1,0.017628187295478055,0.23859853002482806,0.20856084745226744,258.52320969376007
0.1,0.01783799059451623,0.23730729141682128,0.20722747168341987,258.88586863196633
0.1,0.018046454074494924,0.23599703298230068,0.20587814476471727,259.2221166066296
0.1,0.01825342746026572,0.2346675798370209,0.2045128140032642,259.5309019620536
0.1,0.018458756535319205,0.23331875836061608,0.2031314296721905,259.8111583928037
0.1,0.018662283236645986,0.23195039640660675,0.20173394508600057,260.0618061026552
0.1,0.018863845516611577,0.2305623233238512,0.20032031667512698,260.281751347562
0.1,0.01906327759796676,0.2291543702787328,0.19889050406093436,260.4698885630725
0.1,0.01926040988763124,0.22772637031899964,0.19744447013019892,260.6251002727565
0.1,0.019455068947740458,0.22627815848013708,0.19598218110936352,260.74625736462826
0.1,0.019647077651832268,0.2248095720318937,0.19450360663894256,260.832220572529
0.1,0.01983625498837321,0.22332045045978158,0.1930087198468802,260.88183968553903
0.1,0.020022416580612483,0.22181063597200518,0.1914974974219626,260.8939572790955
0.1,0.020205374315012153,0.22027997334787236,0.18996991968637889,260.86740678581634
0.1,0.02038493657599945,0.21872831023902112,0.18842597066806754,260.8010144653893
0.1,0.020560908468529107,0.21715549744294282,0.18686563817208401,260.69360114445
0.1,0.020733091614141334,0.21556138888365142,0.18528891385109034,260.5439814435309
0.1,0.020901284471644747,0.21394584194913552,0.18369579327567953,260.35096607613065
0.1,0.021065282598322254,0.21230871779936233,0.18208627600290286,260.1133639098011
0.1,0.021224878415780045,0.2106498813034906,0.18046036564453335,259.8299808382432
0.1,0.021379861443042852,0.20896920131747518,0.17881806993406832,259.4996215938812
0.1,0.02153001867986185,0.2072665510590574,0.17715940079215042,259.1210924122108
0.1,0.0216751346464614,0.20554180823269652,0.17548437439146516,258.69320154848947
0.1,0.02181499137568046,0.2037948551253633,0.1737930112197577,258.21475955983317
0.1,0.021949368938273237,0.20202557906358612,0.17208533614176938,257.6845827057794
0.1,0.02207804535135347,0.20023387243447635,0.17036137845950258,257.10149261056625
0.1,0.02220079686569333,0.1984196329730205,0.16862117197097679,256.46431823005895
0.1,0.022317398507073937,0.1965827642134249,0.16686475502724124,255.7718992456186
0.1,0.0224276236608543,0.1947231752692017,0.1650921705878111,255.0230836942662
0.1,0.022531245032365452,0.19284078157092854,0.16330346627413025,254.2167338581719
0.1,0.022628034503293783,0.19093550481323787,0.16149869442101455,253.3517253656585
0.1,0.022717763388571142,0.1890072732008896,0.15967791212639001,252.42694888097978
0.1,0.02280020309731021,0.1870560219343756,0.15784118129859934,251.4413138765892
0.1,0.022875125209105854,0.1850816933090663,0.15598856870140074,250.39374909916862
0.1,0.022942301477104056,0.1830842367434391,0.15412014599757315,249.28320243728706
0.1,0.023001504901004378,0.18106360954175652,0.1522359897888524,248.10864714177256
0.1,0.02305250956826797,0.17901977679367223,0.15033618165433216,246.8690806311558
0.1,0.02309509099510876,0.1769527116199475,0.148420808186265,245.56352629833455
0.1,0.023129026861442373,0.17486239566706024,0.14648996102264816,244.1910374870363
0.1,0.023154097118694702,0.1727488191709526,0.1445437368779118,242.75069777634832
0.1,0.023170084485249723,0.1706119812774144,0.14258223757007035,241.2416235044569
0.1,0.023176775011408725,0.16845189038475034,0.14060557004569124,239.66296650296164
0.1,0.02317395818074587,0.1662685641949934,0.13861384640139907,238.01391435257054
0.1,0.023161427745861086,0.1640620302102921,0.13660718390261894,236.29369449400502
0.1,0.023138981908848028,0.16183232581120943,0.1345857049993251,234.50157476634766
0.1,0.023106423939867355,0.1595794986035769,0.13254953733804123,232.63686628900265
0.1,0.02306356264906835,0.15730360665812904,0.13049881377177386,230.6989254386503
0.1,0.023010212692802626,0.15500471863694607,0.12843367236530737,228.68715489191857
0.1,0.02294619538839798,0.15268291423807787,0.1263542563981391,226.60100742683593
0.1,0.022871338878011606,0.15033828420812953,0.12426071436348758,224.43998603968666
0.1,0.02278547904911395,0.14797093083526167,0.12215319996406589,222.20364822445856
0.1,0.022688459473938816,0.14558096780418378,0.12003187210402481,219.8916047941671
0.1,0.02258013256372331,0.14316852080713496,0.1178968948779447,217.50352523408313
0.1,0.0224603594676788,0.14073372736882814,0.11574843755524584,215.03913632926674
0.1,0.022329011189507045,0.13827673741117552,0.11358667456198664,212.49822718160664
0.1,0.022185968635862894,0.13579771314530667,0.11141178545785486,209.88064847848707
0.1,0.022031123327865505,0.13329682937695564,0.1092239549107438,207.18631533995605
0.1,0.021864377917449617,0.1307742736736222,0.10702337266585549,204.4152090233366
0.1,0.021685646623593926,0.1282302464766322,0.10481023351285791,201.56737817035471
0.1,0.021494855718172674,0.12566496123452717,0.10258473724744935,198.6429402859763
0.1,0.021291944089786415,0.12307864458520032,0.10034708863061988,195.64208365660465
0.1,0.021076863650210456,0.1204715364281244,0.09809749734272927,192.5650683669537
0.1,0.020849579724424083,0.11784388998151953,0.09583617793488756,189.41222721051983
0.1,0.02061007170055076,0.11519597199491759,0.093563349775398,186.18396797999085
0.1,0.020358333130078187,0.11252806261707256,0.09127923699287156,182.88077281999082
0.1,0.020094372441530645,0.10984045564342959,0.08898406841585367,179.5032008765658
0.1,0.01981821305991918,0.10713345838886355,0.08667807750755956,176.05188776359995
0.1,0.01952989395515429,0.10440739181772926,0.08436150229772738,172.52754726862466
0.1,0.01922946973015792,0.10166259040237702,0.08203458531004397,168.93097075973392
0.1,0.018917011222731008,0.09889940227886287,0.07969757348616907,165.2630291796204
0.1,0.018592605425067583,0.09611818900131214,0.07735071810541666,161.5246716227457
0.1,0.018256356009025483,0.09331932564729184,0.07499427470175071,157.71692695662946
0.1,0.017908383286755508,0.09050320059851802,0.07262850297556789,153.84090269373146
0.1,0.017548824454090114,0.08767021548382403,0.07025366670336665,149.89778527804563
0.1,0.0171778337846608,0.08482078509488851,0.0678700336428885,145.88884017621604
0.1,0.016795582523718336,0.08195533712494435,0.06547787543495935,141.81541047351692
0.1,0.016402259069210057,0.07907431208735624,0.06307746750158168,137.6789170501626
0.1,0.01599806895055498,0.07617816310364525,0.060669088941513,133.48085765563098
0.1,0.015583234596446897,0.0732673555929155,0.05825302242129399,129.2228051735549
0.1,0.015157995517193332,0.07034236718372969,0.055829554063964205,124.90640782104937
0.1,0.014722607843142853,0.06740368727467994,0.05339897333382515,120.53338635850983
0.1,0.014277344364870567,0.06445181688442098,0.050961572919283334,116.10553380722932
0.1,0.013822494272488226,0.06148726832605064,0.048517648610977945,111.62471369582208
0.1,0.01335836262529334,0.05851056474609272,0.04606749917875357,107.09285715126994
0.1,0.012885270334942077,0.055522239949161195,0.043611426244617446,102.51196248328223
0.1,0.012403553517478096,0.052522837884686924,0.04114973415384369,97.88409187610064
0.1,0.011913563227071666,0.04951291233763988,0.038682729842267415,93.21136986881032
0.1,0.011415664835990857,0.046493026441226264,0.03621072270297675,88.49598030863699
0.1,0.010910237624429095,0.04346375230549506,0.033734024448839633,83.7401643376819
0.1,0.01039767421415377,0.04042567056716568,0.03125294897390718,78.94621771130518
0.1,0.009878379749386636,0.037379369802599045,0.028767812212297985,74.11648696031573
0.1,0.009352771523958315,0.03432544619246697,0.026278931995077567,69.25336773669042
0.1,0.008821278129183685,0.03126450293511153,0.02378662790562446,64.35930100938604
0.1,0.00828433871189564,0.02819714970405007,0.02129122113303802,59.43676965695033
0.1,0.007742402262759638,0.02512400214838487,0.018793034323708265,54.488295445216636
0.1,0.007195926884750118,0.022045681366759284,0.01629239143216513,49.51643578352426
0.1,0.006645378807064205,0.01896281324175249,0.013789617570042793,44.52377929600878
0.1,0.006091231892006116,0.01587602803944623,0.011285038854120244,39.51294368307979
0.1,0.005533966544518864,0.012785959659089016,0.008778982253594268,34.48657057802347
0.1,0.004974069122756826,0.009693245121971318,0.006271775435889714,29.4473224749946
0.1,0.004412031364788715,0.006598523997017117,0.0037637466123246464,24.397879113598563
0.1,0.003848349895807767,0.0035024377132798,0.0012552243835450205,19.340932892084705
0.1,0.0032835266344607822,0.0004056290262755822,-0.001253462416750884,14.279185619281632
0.1,0.002718070624333391,-0.002691258577645645,-0.0037619848766856103,9.215344721173528
0.1,0.002152503960543321,-0.00578758162249789,-0.00627001416203816,4.152118202906702
0.1,0.0015873834163596977,-0.00888269710521015,-0.0087772216723744,0.9077879884597354
0.1,0.0010233952626964584,-0.011975963163732025,-0.011283279195855075,5.961674381716223
